,RT_war_P0,prop_war_RTs_P0,frequency_days_P0,nb_mentors_proukraine_P0,nb_mentors_prorussia_P0,Betweenness_centrality_P0,Closeness_centrality_P0,PageRank_P0,RT_war_P1,prop_war_RTs_P1,frequency_days_P1,nb_mentors_proukraine_P1,nb_mentors_prorussia_P1,Betweenness_centrality_P1,Closeness_centrality_P1,PageRank_P1,RT_war_P2,prop_war_RTs_P2,frequency_days_P2,nb_mentors_proukraine_P2,nb_mentors_prorussia_P2,Betweenness_centrality_P2,Closeness_centrality_P2,PageRank_P2,RT_war_P3,prop_war_RTs_P3,frequency_days_P3,nb_mentors_proukraine_P3,nb_mentors_prorussia_P3,Betweenness_centrality_P3,Closeness_centrality_P3,PageRank_P3,RT_war_P4,prop_war_RTs_P4,frequency_days_P4,nb_mentors_proukraine_P4,nb_mentors_prorussia_P4,Betweenness_centrality_P4,Closeness_centrality_P4,PageRank_P4,RT_war_P5,prop_war_RTs_P5,frequency_days_P5,nb_mentors_proukraine_P5,nb_mentors_prorussia_P5,Betweenness_centrality_P5,Closeness_centrality_P5,PageRank_P5,RT_war_P6,prop_war_RTs_P6,frequency_days_P6,nb_mentors_proukraine_P6,nb_mentors_prorussia_P6,Betweenness_centrality_P6,Closeness_centrality_P6,PageRank_P6,RT_war_P7,prop_war_RTs_P7,frequency_days_P7,nb_mentors_proukraine_P7,nb_mentors_prorussia_P7,Betweenness_centrality_P7,Closeness_centrality_P7,PageRank_P7,RT_war_P8,prop_war_RTs_P8,frequency_days_P8,nb_mentors_proukraine_P8,nb_mentors_prorussia_P8,Betweenness_centrality_P8,Closeness_centrality_P8,PageRank_P8,RT_war_P9,prop_war_RTs_P9,frequency_days_P9,nb_mentors_proukraine_P9,nb_mentors_prorussia_P9,Betweenness_centrality_P9,Closeness_centrality_P9,PageRank_P9,RT_war_P10,prop_war_RTs_P10,frequency_days_P10,nb_mentors_proukraine_P10,nb_mentors_prorussia_P10,Betweenness_centrality_P10,Closeness_centrality_P10,PageRank_P10,RT_war_P11,prop_war_RTs_P11,frequency_days_P11,nb_mentors_proukraine_P11,nb_mentors_prorussia_P11,Betweenness_centrality_P11,Closeness_centrality_P11,PageRank_P11,RT_war_P12,prop_war_RTs_P12,frequency_days_P12,nb_mentors_proukraine_P12,nb_mentors_prorussia_P12,Betweenness_centrality_P12,Closeness_centrality_P12,PageRank_P12,RT_war_P13,prop_war_RTs_P13,frequency_days_P13,nb_mentors_proukraine_P13,nb_mentors_prorussia_P13,Betweenness_centrality_P13,Closeness_centrality_P13,PageRank_P13,RT_war_P14,prop_war_RTs_P14,frequency_days_P14,nb_mentors_proukraine_P14,nb_mentors_prorussia_P14,Betweenness_centrality_P14,Closeness_centrality_P14,PageRank_P14
S762U,2.0,0.0232558139534883,0.0689655172413793,2.0,0.0,0.0104407929567485,0.2865194927195866,0.0007174925871023,4.0,0.0425531914893617,0.1379310344827586,3.0,0.0,0.0045394830028591,0.3015829277243985,0.0009322323976931,11.0,0.0418250950570342,0.3103448275862069,3.0,0.0,0.0,0.3296172426607209,0.0007515087084786,17.0,0.0429292929292929,0.5172413793103449,4.0,0.0,0.0006416231951548,0.341113105924596,0.0004759746254732,18.0,0.0524781341107871,0.5172413793103449,5.0,0.0,0.0,0.3419490045406916,0.00042697726664,22.0,0.0820895522388059,0.4827586206896552,6.0,0.0,0.0,0.3521723772518544,0.0005529919938204,16.0,0.08,0.3793103448275862,6.0,0.0,0.0046759333691749,0.354210898796886,0.0004800493601717,12.0,0.1008403361344537,0.3448275862068966,4.0,0.0,0.0,0.3276595744680851,0.0004801476211192,9.0,0.1058823529411764,0.3103448275862069,5.0,0.0,0.0010028885941915,0.337970817780794,0.0004804788637194,10.0,0.1162790697674418,0.3448275862068966,4.0,0.0,0.0008882956798512,0.3329962925513987,0.0005219550253119,6.0,0.0618556701030927,0.2068965517241379,2.0,0.0,0.0,0.2920512057159869,0.0003928145302115,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0153846153846153,0.0344827586206896,1.0,0.0,0.0,0.266065388951522,0.0002149126129313,1.0,0.0294117647058823,0.0344827586206896,1.0,0.0,0.0,0.2577944572748268,0.0002683072895138
S235U,8.0,0.0024760136180748,0.1724137931034483,0.0,3.0,0.0,0.3335155822854018,0.0009157389666359,12.0,0.0046511627906976,0.3448275862068966,0.0,5.0,0.000229415663226,0.3524741057427942,0.0007914993288574,26.0,0.0100424874468906,0.5517241379310345,0.0,5.0,0.0001012817030139,0.3410226835832372,0.0007809786921892,45.0,0.018687707641196,0.6206896551724138,0.0,6.0,0.0001610531920814,0.3384396152475953,0.0007833553224902,51.0,0.0287485907553551,0.6551724137931034,0.0,5.0,0.0002577802170694,0.337237340682053,0.0006998592342733,42.0,0.0227889310906131,0.6551724137931034,0.0,3.0,0.0,0.3337797120857047,0.0005945306268849,27.0,0.0123287671232876,0.4827586206896552,0.0,3.0,0.0,0.3338892595063376,0.0005256994088559,14.0,0.0097493036211699,0.2758620689655172,0.0,4.0,0.0,0.3342237061769616,0.000343008192025,21.0,0.0232815964523281,0.4137931034482758,0.0,4.0,0.0,0.3336683417085427,0.0003668712404985,20.0,0.026595744680851,0.4482758620689655,0.0,4.0,0.0021035345095014,0.3357118586476385,0.0003889141719896,21.0,0.0271317829457364,0.5517241379310345,0.0,3.0,0.0,0.3351554492654595,0.0004472402903389,26.0,0.0276301806588735,0.5517241379310345,0.0,4.0,0.0,0.3356401384083045,0.0004827124778634,31.0,0.0263157894736842,0.5862068965517241,0.0,3.0,0.0,0.3343706777316735,0.000493510675764,36.0,0.0272727272727272,0.7241379310344828,0.0,3.0,0.0,0.3323943661971831,0.0005152024379448,23.0,0.0327635327635327,0.4827586206896552,0.0,3.0,0.0,0.3390280941533788,0.0005718461534958
S748U,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,2.0,0.08,0.0689655172413793,2.0,0.0,0.0004775995654659,0.3076656260839403,0.0002799737653501,9.0,0.0284810126582278,0.2413793103448276,5.0,0.0,0.0003113095344613,0.3381986472054111,0.0003208988441312,18.0,0.0248275862068965,0.4827586206896552,7.0,0.0,0.0004941961224027,0.3431475639677532,0.0004222614429648,20.0,0.0241254523522316,0.4482758620689655,7.0,0.0,0.0008606021843409,0.3519237557359689,0.0005091458056537,26.0,0.0265306122448979,0.5172413793103449,7.0,0.0,0.0003656874138739,0.3544617563739377,0.000672652740638,33.0,0.0293072824156305,0.6206896551724138,6.0,0.0,0.0007810025797622,0.3553425630102946,0.0010112647650146,24.0,0.0359281437125748,0.4827586206896552,5.0,0.0,0.0004433603879696,0.337970817780794,0.0009953689742086,14.0,0.0526315789473684,0.3793103448275862,5.0,0.0,0.0027410476038986,0.3338965866846908,0.0006714330834342,15.0,0.0539568345323741,0.4482758620689655,4.0,0.0,0.0,0.3262387761888926,0.0007431333920516,10.0,0.0425531914893617,0.3103448275862069,4.0,0.0,0.0003282661223852,0.3233333333333333,0.0006531050420676,6.0,0.048780487804878,0.1724137931034483,3.0,0.0,0.0,0.3214760638297872,0.0004536693050552,3.0,0.0461538461538461,0.1034482758620689,1.0,0.0,0.0,0.3051066580478345,0.0003175515638257,2.0,0.05,0.0689655172413793,1.0,0.0,0.0,0.3000672043010752,0.0003522376501067
S119U,11.0,0.0020355292376017,0.2758620689655172,0.0,3.0,0.0,0.3335155822854018,0.001108152519131,17.0,0.0028062066688676,0.4137931034482758,0.0,3.0,0.0,0.3462509238856385,0.0009331864602736,30.0,0.0052237506529688,0.4827586206896552,0.0,4.0,0.0001719942448553,0.3397165836844121,0.0008695051528112,36.0,0.0071301247771836,0.5517241379310345,0.0,3.0,0.0,0.3353335686551359,0.0006501645251807,32.0,0.0076154212279866,0.5862068965517241,0.0,3.0,0.0,0.3344721557909122,0.0004922247358963,31.0,0.0078105316200554,0.5517241379310345,0.0,3.0,0.0,0.3337797120857047,0.0004832337097869,23.0,0.0059786846893683,0.4482758620689655,0.0,3.0,0.0,0.3336666666666666,0.0004788487958567,42.0,0.0087408949011446,0.5862068965517241,0.0,3.0,0.0,0.3348946135831381,0.0006858576856864,47.0,0.0096331215412994,0.6551724137931034,0.0,3.0,0.0,0.3347899159663866,0.0006078069158238,32.0,0.0078431372549019,0.5517241379310345,0.0,2.0,0.0,0.3343485617597292,0.0005399193518489,21.0,0.00460425345319,0.4827586206896552,0.0,3.0,0.0,0.3351554492654595,0.0004615710499033,20.0,0.0040799673602611,0.3793103448275862,0.0,3.0,0.0,0.3351762266758811,0.0004088749552218,17.0,0.0040796736261099,0.3103448275862069,0.0,3.0,0.0,0.3348337950138504,0.0003469047659387,36.0,0.0087188181157665,0.5862068965517241,0.0,3.0,0.0,0.3347517730496454,0.0005100574307768,25.0,0.0099285146942017,0.4137931034482758,0.0,3.0,0.0,0.3392857142857143,0.0005953286717653
S547U,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,13.0,0.1150442477876106,0.2413793103448276,1.0,0.0,0.0,0.3194127243066884,0.0003355396477113,24.0,0.1791044776119403,0.5172413793103449,2.0,0.0,0.0,0.3410879233664043,0.0005546615222529,21.0,0.1590909090909091,0.5517241379310345,2.0,0.0,0.0,0.3473282442748092,0.0005421776788502,23.0,0.1564625850340136,0.5517241379310345,4.0,0.0,0.0004992494674166,0.3540856031128405,0.0007269312385913,29.0,0.1567567567567567,0.5862068965517241,4.0,0.0,0.0,0.336827866080487,0.0011692274197592,49.0,0.1507692307692307,0.7931034482758621,5.0,0.0,0.0,0.3338965866846908,0.001871192142159,54.0,0.1148936170212766,0.896551724137931,5.0,0.0,0.0,0.3293051359516616,0.0021754846169263,31.0,0.0741626794258373,0.6896551724137931,4.0,0.0,0.0,0.3263795423956931,0.0016550869608761,20.0,0.0719424460431654,0.5862068965517241,4.0,0.0,0.0009079300449771,0.3271312584573748,0.0011015890402256,10.0,0.09009009009009,0.3448275862068966,3.0,0.0,0.0028969982431426,0.3241758241758242,0.0006119131535613,0.0,0.0,0.0,0.0,0.0,,,
S977U,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.010752688172043,0.0344827586206896,1.0,0.0,0.0,0.2562633879502058,0.0003819115086783,3.0,0.02803738317757,0.1034482758620689,1.0,0.0,0.0,0.2820349761526232,0.0003314559251995,5.0,0.0314465408805031,0.1724137931034483,3.0,0.0,0.0,0.3343892995424146,0.0002488724395294,3.0,0.0165745856353591,0.1034482758620689,2.0,0.0,0.0,0.3229957109864731,0.0001953209544169,4.0,0.0287769784172661,0.1034482758620689,2.0,0.0,0.0,0.3432013769363167,0.0002186314324215,6.0,0.0276497695852534,0.1724137931034483,4.0,0.0,0.0002594634570057,0.3524647887323943,0.000272268577379,8.0,0.0416666666666666,0.2413793103448276,5.0,0.0,0.005357034052615,0.3530864197530864,0.0003677133746064,7.0,0.0679611650485436,0.2068965517241379,4.0,0.0,0.0021056986691743,0.3148909263357572,0.0003986310258634,4.0,0.048780487804878,0.1379310344827586,1.0,0.0,0.0,0.2844802764180823,0.0002837487911698,3.0,0.0566037735849056,0.1034482758620689,1.0,0.0,0.0,0.2789309070230309,0.000258472295883,3.0,0.0476190476190476,0.1034482758620689,1.0,0.0,0.0,0.2779369627507163,0.0002945970625162,6.0,0.0530973451327433,0.2068965517241379,5.0,0.0,0.0053854306753691,0.3145738451528952,0.0004670448183125,10.0,0.0666666666666666,0.3103448275862069,5.0,0.0,0.0030778197670667,0.3086984957488554,0.0006656524602744,7.0,0.0795454545454545,0.1724137931034483,2.0,0.0,0.0,0.2813484562066792,0.0007127938656905
S929U,1.0,0.0033444816053511,0.0344827586206896,1.0,0.0,0.0,0.1912825337096268,0.0005126867955758,0.0,0.0,0.0,0.0,0.0,,,,3.0,0.0117647058823529,0.1034482758620689,2.0,0.0,0.0,0.2723365059871047,0.0003266569373172,19.0,0.0673758865248227,0.4482758620689655,5.0,0.0,0.0005774036084782,0.3391645840771153,0.0005010723506793,24.0,0.0670391061452514,0.5172413793103449,3.0,0.0,0.0,0.3313028764805414,0.0004915912016529,17.0,0.045822102425876,0.4137931034482758,3.0,0.0,0.0,0.3410879233664043,0.0004390869158652,19.0,0.05,0.5172413793103449,4.0,0.0,0.0003119749842743,0.3463667820069204,0.0005055769968589,16.0,0.0353200883002207,0.4827586206896552,3.0,0.0,0.0005512397165392,0.3433962264150943,0.0005390349596035,10.0,0.0282485875706214,0.3103448275862069,2.0,0.0,0.0,0.3172985027078687,0.0004971052592562,5.0,0.0207468879668049,0.1724137931034483,3.0,0.0,0.0009109343793452,0.3151515151515151,0.0003464356540801,5.0,0.0124069478908188,0.1379310344827586,2.0,0.0,0.0,0.3089763779527559,0.0003740772046627,7.0,0.0153172866520787,0.2068965517241379,3.0,0.0,0.0004581909091329,0.3093112244897959,0.0005340147129509,8.0,0.0260586319218241,0.2068965517241379,3.0,0.0,0.0004698122699495,0.3123385012919896,0.0005661176503996,5.0,0.0252525252525252,0.1379310344827586,2.0,0.0,0.0,0.3101182654402102,0.0004258451892768,2.0,0.0246913580246913,0.0689655172413793,1.0,0.0,0.0,0.3000672043010752,0.0003522376501067
S586U,5.0,0.0096711798839458,0.1379310344827586,2.0,0.0,0.0,0.2859821847163619,0.0012834083142115,3.0,0.0058027079303675,0.1034482758620689,2.0,0.0,0.0,0.2985224667242355,0.0007335196097506,14.0,0.0184453227931488,0.2758620689655172,5.0,0.0,0.0,0.3340866290018832,0.000920886186241,25.0,0.021404109589041,0.4827586206896552,5.0,0.0,0.0,0.3435804701627486,0.0006148637638469,29.0,0.0221374045801526,0.5862068965517241,4.0,0.0,0.0,0.3388715818622361,0.0005679055360345,29.0,0.0258697591436217,0.5517241379310345,6.0,0.0,0.0,0.3516754850088183,0.0006553491392334,37.0,0.0329768270944741,0.6551724137931034,6.0,0.0,0.0,0.3539603960396039,0.0008584665322172,33.0,0.0356756756756756,0.7241379310344828,3.0,0.0,0.0,0.3511048754822869,0.0009633399270442,27.0,0.0398230088495575,0.6896551724137931,3.0,0.0,0.0,0.3264503441494591,0.0010974694126681,22.0,0.0334855403348554,0.5172413793103449,5.0,0.0,0.0011410972578933,0.3274776267815711,0.0009984296064375,13.0,0.024074074074074,0.2413793103448276,3.0,0.0,0.0008813305542884,0.3111322549952426,0.0007148181608624,13.0,0.0220713073005093,0.2413793103448276,3.0,0.0,0.0,0.3101023017902813,0.0008507248754421,15.0,0.0268817204301075,0.3103448275862069,3.0,0.0,0.0,0.3119354838709677,0.0009324238014192,11.0,0.0314285714285714,0.3103448275862069,1.0,0.0,0.0,0.3051066580478345,0.0007410753107473,6.0,0.0359281437125748,0.1724137931034483,1.0,0.0,0.0,0.3000672043010752,0.0007211424805214
S306U,1.0,0.0011655011655011,0.0344827586206896,0.0,1.0,0.0,0.3085483055134042,0.0003074238038029,4.0,0.0036866359447004,0.1379310344827586,0.0,2.0,0.0,0.3347584797547733,0.0003718942405639,19.0,0.0106561974200785,0.3793103448275862,0.0,3.0,0.0,0.3379047619047619,0.0005773060674401,45.0,0.019806338028169,0.6551724137931034,0.0,3.0,0.0,0.3360452776795189,0.0007291935998811,57.0,0.0291411042944785,0.7931034482758621,0.0,3.0,0.0,0.3365417669302166,0.0007142680744813,49.0,0.022940074906367,0.6896551724137931,0.0,3.0,0.0,0.336256323777403,0.000652717346346,28.0,0.014470284237726,0.5172413793103449,0.0,3.0,0.0,0.3352310783657066,0.0005272614548895,21.0,0.0129709697344039,0.4482758620689655,0.0,2.0,0.0,0.3320066334991708,0.0004003666551287,13.0,0.0176390773405698,0.2758620689655172,0.0,2.0,0.0,0.3321107035678559,0.0002672036419015,1.0,0.032258064516129,0.0344827586206896,0.0,1.0,0.0,0.3285666777519122,0.0001620393481387,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.1111111111111111,0.0344827586206896,0.0,1.0,0.0,0.3261921216309606,0.0001675745586464,1.0,0.1,0.0344827586206896,0.0,1.0,0.0,0.3324646314221891,0.0001837308258434
S452U,8.0,0.0013048442342195,0.2413793103448276,0.0,3.0,0.0006776672621056,0.3232644409114997,0.0008486957448514,8.0,0.0017889087656529,0.2758620689655172,0.0,4.0,0.0003689971788484,0.3496808488374526,0.0005927972893506,17.0,0.0046806167400881,0.4137931034482758,0.0,5.0,0.0003483698967152,0.3397165836844121,0.0005816687524979,43.0,0.0117390117390117,0.6206896551724138,0.0,6.0,0.0006928507987059,0.3403797921891795,0.0007581036259605,69.0,0.0162429378531073,0.8275862068965517,0.0,6.0,0.0,0.3407587887225896,0.000890886750976,76.0,0.016994633273703,0.9310344827586208,1.0,6.0,0.000412368274216,0.4630747793776126,0.0009719329659102,45.0,0.0115562403697996,0.6896551724137931,1.0,5.0,0.0,0.4655813953488372,0.0007891213212608,34.0,0.0112732095490716,0.5862068965517241,1.0,4.0,0.0018721100400425,0.4589637780834479,0.0005805895102647,47.0,0.0182595182595182,0.6206896551724138,0.0,4.0,0.0,0.3332218133154901,0.0005829037511924,38.0,0.0176007410838351,0.5172413793103449,0.0,3.0,0.0,0.335256192738378,0.0005640562733192,50.0,0.0186985789080029,0.5862068965517241,0.0,4.0,0.0003977897097722,0.3346980552712384,0.0008298889881405,63.0,0.0169765561843168,0.6551724137931034,0.0,6.0,0.000621870663455,0.3361053361053361,0.0008894210994704,56.0,0.012912151256629,0.7931034482758621,0.0,5.0,0.0,0.335530881332408,0.000724630160121,80.0,0.0195551209973111,0.7931034482758621,0.0,4.0,0.0,0.3330980945659845,0.0008914890495174,54.0,0.0259740259740259,0.4137931034482758,0.0,3.0,0.0,0.3390280941533788,0.0010474149489693
S694U,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0192307692307692,0.0344827586206896,1.0,0.0,0.0,0.3194127243066884,0.000167098026276,1.0,0.0128205128205128,0.0344827586206896,1.0,0.0,0.0,0.3295867768595041,0.0001669351688717,0.0,0.0,0.0,0.0,0.0,,,,4.0,0.0459770114942528,0.1034482758620689,4.0,0.0,0.0071355095684472,0.3540856031128405,0.0002557888343652,12.0,0.0827586206896551,0.3103448275862069,4.0,0.0,0.0007113192722866,0.336827866080487,0.0005742078813374,19.0,0.095,0.4482758620689655,3.0,0.0,0.0,0.3270440251572327,0.0008176790355127,15.0,0.0961538461538461,0.3448275862068966,3.0,0.0,0.0,0.3228035538005923,0.0007382891394953,7.0,0.0364583333333333,0.2068965517241379,3.0,0.0,0.0,0.3201320132013201,0.0005021726530924,8.0,0.0361990950226244,0.2413793103448276,3.0,0.0,0.0,0.3216899534264804,0.0005515308911154,19.0,0.0733590733590733,0.3793103448275862,3.0,0.0,0.0,0.3226247436773752,0.0010700948417894,14.0,0.0703517587939698,0.2413793103448276,2.0,0.0,0.0,0.316442239546421,0.0012775010256084
S759U,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0072463768115942,0.0344827586206896,1.0,0.0,0.0,0.2928359194453615,0.0002223424236986,8.0,0.054054054054054,0.2068965517241379,3.0,0.0,0.0,0.3343892995424146,0.0003014926700375,16.0,0.0903954802259887,0.3448275862068966,3.0,0.0,0.0,0.3353888317917095,0.0003842189035099,14.0,0.0654205607476635,0.3448275862068966,3.0,0.0,0.0,0.3441491197790818,0.0003969914571467,10.0,0.0414937759336099,0.3448275862068966,2.0,0.0,0.0,0.3473282442748092,0.0003462795217608,14.0,0.0588235294117647,0.4137931034482758,2.0,0.0,0.0,0.3472077696843565,0.0005054755197122,17.0,0.0580204778156996,0.4827586206896552,2.0,0.0,0.0,0.3251714005876591,0.000754313942126,17.0,0.0551948051948051,0.4482758620689655,2.0,0.0,0.0,0.3206751054852321,0.0007871006147463,14.0,0.0489510489510489,0.3103448275862069,3.0,0.0,0.0,0.3206930369401765,0.0007486201362441,11.0,0.0353697749196141,0.2758620689655172,2.0,0.0,0.0,0.3036944270507201,0.000736374514045,12.0,0.0408163265306122,0.3448275862068966,2.0,0.0,0.0,0.3087484035759897,0.0007649908917891,15.0,0.0528169014084507,0.4137931034482758,2.0,0.0,0.0,0.3138297872340425,0.0009658051275521,9.0,0.0552147239263803,0.2413793103448276,2.0,0.0,0.0,0.3056125941136208,0.0010061169503433
S356U,2.0,0.04,0.0344827586206896,0.0,1.0,0.0,0.3085483055134042,0.0003693484259364,5.0,0.0833333333333333,0.1034482758620689,0.0,1.0,0.0,0.3297550835136931,0.0003859940293317,9.0,0.1666666666666666,0.2068965517241379,0.0,1.0,0.0,0.3189500179791442,0.0003487600036728,16.0,0.2133333333333333,0.3103448275862069,0.0,1.0,0.0,0.3193277310924369,0.0003545771476423,29.0,0.2086330935251798,0.4827586206896552,0.0,2.0,0.0,0.3340156943022859,0.0004334475248904,35.0,0.2397260273972602,0.4827586206896552,0.0,2.0,0.0,0.3331105913798864,0.0005009042996978,24.0,0.1935483870967742,0.3448275862068966,0.0,1.0,0.0,0.3210391276459269,0.0004636114806205,25.0,0.217391304347826,0.5172413793103449,0.0,1.0,0.0,0.325316867078323,0.0004287019367077,36.0,0.3529411764705882,0.6551724137931034,0.0,1.0,0.0,0.3270935960591133,0.0004539585675974,32.0,0.3298969072164948,0.5862068965517241,0.0,1.0,0.0,0.3285666777519122,0.0004835402324525,23.0,0.2771084337349397,0.4827586206896552,0.0,1.0,0.0,0.3271090363454484,0.0004358013225054,10.0,0.2702702702702703,0.2068965517241379,0.0,1.0,0.0,0.3252850435949027,0.0002606118931114,4.0,0.25,0.0689655172413793,0.0,1.0,0.0,0.3255892255892256,0.0001933084622899,5.0,0.2777777777777778,0.1034482758620689,0.0,1.0,0.0,0.3261921216309606,0.0002029521583114,1.0,0.5,0.0344827586206896,0.0,1.0,0.0,0.3324646314221891,0.0001837308258434
S526U,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.1428571428571428,0.0344827586206896,1.0,0.0,0.0,0.2820349761526232,0.0002230979210124,16.0,0.1818181818181818,0.4137931034482758,3.0,0.0,0.0,0.3308951584813653,0.0004627771754822,24.0,0.1714285714285714,0.6551724137931034,4.0,0.0,0.0,0.3409961685823754,0.0005208579990194,20.0,0.1769911504424778,0.5862068965517241,4.0,0.0,0.0,0.3501931858096241,0.0005210877669615,20.0,0.2439024390243902,0.5862068965517241,3.0,0.0,0.0,0.3091414453366276,0.00057731428536,21.0,0.4038461538461538,0.6206896551724138,3.0,0.0,0.0,0.3115468409586057,0.0007327410997716,21.0,0.4772727272727273,0.5862068965517241,2.0,0.0,0.0,0.3067446874037573,0.0008937246749274,30.0,0.6382978723404256,0.7241379310344828,2.0,0.0,0.0,0.3024181205999388,0.0011780159583152,27.0,0.574468085106383,0.6896551724137931,2.0,0.0,0.0,0.2920512057159869,0.0011443219372597,17.0,0.4594594594594595,0.5517241379310345,2.0,0.0,0.0,0.282798833819242,0.0009604964223166,23.0,0.6571428571428571,0.6551724137931034,2.0,0.0,0.0,0.2845791642142437,0.0012178335998923,22.0,0.7586206896551724,0.6206896551724138,2.0,0.0,0.0,0.2879804758999389,0.0011312452477946,9.0,0.6923076923076923,0.2758620689655172,1.0,0.0,0.0,0.2735906862745098,0.0008345150991643
S7U,21.0,0.0044718909710391,0.4137931034482758,0.0,4.0,0.0082677978719174,0.3519907674552798,0.0017567809457119,36.0,0.007804032083243,0.4827586206896552,0.0,3.0,0.0,0.3503750043686436,0.0015793483037041,67.0,0.0117399684597862,0.6896551724137931,0.0,6.0,9.333610904865024e-05,0.3428681870892926,0.0016593655957673,116.0,0.0157651535743408,0.8275862068965517,0.0,6.0,0.0,0.3401360544217687,0.0017196501682517,140.0,0.0176233635448136,1.0,0.0,7.0,0.0001040958970639,0.3409961685823754,0.0016155201668278,108.0,0.0157756354075372,1.0,1.0,7.0,0.0050219067072323,0.4635053463505346,0.0013036823884718,79.0,0.0103025560772039,0.896551724137931,1.0,6.0,0.0042825372414978,0.4673202614379085,0.0013016170267759,107.0,0.013670627315702,0.896551724137931,1.0,5.0,0.0,0.4615029967727063,0.0014597021494425,119.0,0.0222429906542056,0.9655172413793104,0.0,5.0,0.0,0.3354664870326709,0.0012300072819337,69.0,0.0195967054813973,0.7241379310344828,0.0,3.0,0.0,0.335256192738378,0.0009098600792194,53.0,0.0146045742628823,0.5517241379310345,0.0,3.0,0.0,0.3351554492654595,0.0008535281326086,82.0,0.0173361522198731,0.6896551724137931,0.0,5.0,0.0005816506704815,0.3358725761772853,0.0010986252152581,86.0,0.0183056619838229,0.7241379310344828,0.0,5.0,0.0005825980541082,0.335530881332408,0.0010344550129008,78.0,0.017787913340935,0.6551724137931034,0.0,5.0,0.0003149158531539,0.3361823361823361,0.0009009791892405,54.0,0.023235800344234,0.3793103448275862,0.0,4.0,0.0,0.3405797101449275,0.0010698152184173
S961U,5.0,0.0793650793650793,0.1379310344827586,1.0,0.0,0.0,0.2807179015186378,0.001429005463261,7.0,0.0853658536585365,0.2068965517241379,1.0,0.0,0.0,0.2875786695734488,0.0014756398598382,6.0,0.0833333333333333,0.1724137931034483,1.0,0.0,0.0,0.3011884550084889,0.000475057327247,17.0,0.2098765432098765,0.3448275862068966,1.0,0.0,0.0,0.3126028298782494,0.0004599925894226,25.0,0.2873563218390804,0.5172413793103449,1.0,0.0,0.0,0.3136815123357898,0.0005133661051751,12.0,0.1621621621621621,0.2758620689655172,1.0,0.0,0.0,0.3103018985371926,0.0003631794182369,4.0,0.0533333333333333,0.1379310344827586,1.0,0.0,0.0,0.3029661016949153,0.0002287792815137,4.0,0.0519480519480519,0.1379310344827586,1.0,0.0,0.0,0.29979035639413,0.0002557991050738,2.0,0.0298507462686567,0.0689655172413793,1.0,0.0,0.0,0.279382889200561,0.0002285069021711,3.0,0.0566037735849056,0.0689655172413793,1.0,0.0,0.0,0.2713540236198846,0.0002711046725224,5.0,0.087719298245614,0.1379310344827586,1.0,0.0,0.0,0.2662143826322931,0.0003667366671209,4.0,0.0555555555555555,0.1379310344827586,1.0,0.0,0.0,0.2718609865470852,0.0003862004488338,2.0,0.0425531914893617,0.0689655172413793,1.0,0.0,0.0,0.2674225663716814,0.0002743301205199,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,
S13U,35.0,0.1715686274509804,0.4137931034482758,0.0,1.0,0.0,0.3085483055134042,0.0024128609563421,50.0,0.2403846153846154,0.5172413793103449,0.0,1.0,0.0,0.3297550835136931,0.0019612061161027,60.0,0.2678571428571428,0.6896551724137931,0.0,1.0,0.0,0.3189500179791442,0.0013678594839453,77.0,0.290566037735849,0.7931034482758621,0.0,1.0,0.0,0.3193277310924369,0.0011050618290226,98.0,0.3391003460207612,0.6206896551724138,0.0,1.0,0.0,0.3225700164744646,0.0010893342889968,87.0,0.3074204946996466,0.4482758620689655,0.0,1.0,0.0,0.3242276422764227,0.0010170218171106,52.0,0.3058823529411765,0.2413793103448276,0.0,1.0,0.0,0.3210391276459269,0.0008298408427416,12.0,0.3076923076923077,0.0689655172413793,0.0,1.0,0.0,0.325316867078323,0.0002836212409969,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,
